"OU","ObjectClass","IdentityReference","PrincipalName","ActiveDirectoryRights","InheritanceType","ObjectType","InheritedObjectType","ObjectFlags","AccessControlType","IsInherited","InheritanceFlags","PropagationFlags","SDDate","InvocationID","OrgUSN","LegendText"
"CN=msMQ-Custom-Recipient-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=msMQ-Custom-Recipient-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=msMQ-Custom-Recipient-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=msMQ-Custom-Recipient-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQEnterpriseSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=mSMQEnterpriseSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQEnterpriseSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQEnterpriseSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=msMQ-Group-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=msMQ-Group-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=msMQ-Group-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=msMQ-Group-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQMigratedUser-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=mSMQMigratedUser-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQMigratedUser-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQMigratedUser-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQQueue-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=mSMQQueue-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQQueue-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQQueue-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=mSMQSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQSiteLink-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=mSMQSiteLink-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQSiteLink-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=mSMQSiteLink-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSConnection-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=nTDSConnection-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSConnection-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSConnection-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSDSA-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=nTDSDSA-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSDSA-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSDSA-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSService-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=nTDSService-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSService-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSService-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=nTDSSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSSiteSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=nTDSSiteSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSSiteSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTDSSiteSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTFRSMember-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=nTFRSMember-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTFRSMember-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTFRSMember-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTFRSReplicaSet-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=nTFRSReplicaSet-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTFRSReplicaSet-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTFRSReplicaSet-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTFRSSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=nTFRSSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=nTFRSSettings-Display,CN=416,CN=DisplaySpecifiers,CN=Configuration,<DOMAIN-DN>","displaySpecifier","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
